group,names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference
7,ADAMTS10,-2.2054555,,0.027422137847630645,0.0967271176283268,1.0,1.0
7,GRASP,-2.207778,,0.0272597551069426,0.09632422299273005,1.0,1.0
7,GIMAP1,-2.223062,,0.026211611418890318,0.09311407253602245,1.0,1.0
7,S100A2,-2.2265365,,0.025978259479887217,0.0924493219924812,1.0,1.0
7,PLEKHO2,-2.2267165,,0.02596621780245027,0.0924493219924812,1.0,1.0
7,LRRC15,-2.242919,,0.024902043035950703,0.08893586798553822,1.0,1.0
7,CD36,-2.2480857,,0.024570728508769166,0.08790958321563207,1.0,1.0
7,RBMS1,-2.249436,,0.024484780060484063,0.08775906831714718,1.0,1.0
7,TCN2,-2.250192,,0.024436762819334087,0.08774421120048145,1.0,1.0
7,CCDC88B,-2.2543325,,0.024175255749118284,0.0869613516155334,1.0,1.0
7,FAHD2B,-2.2551427,,0.024124376075566053,0.08693468856059838,1.0,1.0
7,VSIG4,-2.257555,,0.023973417192849098,0.08654663246515919,1.0,1.0
7,C1QTNF6,-2.258779,,0.023897125016565473,0.08642721524978471,1.0,1.0
7,LAMA4,-2.2654762,,0.02348347819043992,0.08508506590739101,1.0,1.0
7,ZNF655,-2.2672043,,0.023377744731428077,0.08485569775472986,1.0,1.0
7,ICAM2,-2.2674203,,0.023364557148827254,0.08485569775472986,1.0,1.0
7,RAMP3,-2.271561,,0.023113040291582697,0.08435416164811202,1.0,1.0
7,VAV1,-2.2821105,,0.02248281934825506,0.0822040926810057,1.0,1.0
7,LAIR1,-2.292336,,0.021886267226915654,0.08016947702166906,1.0,1.0
7,CSK,-2.300923,,0.02139597687342581,0.07851734632449839,1.0,1.0
7,APBB1IP,-2.3040555,,0.021219524644060885,0.07801295825022384,1.0,1.0
7,AKAP13,-2.3052258,,0.02115393453067021,0.0779150443118608,1.0,1.0
7,DERL3,-2.3077102,,0.021015266971023776,0.07754711059418368,1.0,1.0
7,ENTPD1,-2.3078542,,0.02100725261713537,0.07754711059418368,1.0,1.0
7,EVA1B,-2.3156853,,0.02057546260867412,0.07620541706916341,1.0,1.0
7,IFIH1,-2.3180435,,0.02044695478524096,0.07586996209736904,1.0,1.0
7,RBP1,-2.3185296,,0.020420555622353762,0.07586996209736904,1.0,1.0
7,JAG1,-2.3256946,,0.02003484755717345,0.07461768177718231,1.0,1.0
7,SLIT3,-2.329385,,0.019838671354742512,0.07402489311471086,1.0,1.0
7,CPXM2,-2.3307533,,0.019766369913146557,0.07389297163793106,1.0,1.0
7,HIST1H4J,-2.3386924,,0.019351355697484966,0.07247698763102983,1.0,1.0
7,FCGR2B,-2.3394485,,0.019312230526898688,0.07246615582325962,1.0,1.0
7,LRRC32,-2.3433192,,0.019113027727238763,0.07185348769638633,1.0,1.0
7,MMRN2,-2.3469915,,0.018925679815700636,0.07128316314764835,1.0,1.0
7,RGCC,-2.3477657,,0.018886395372436485,0.07126941649976032,1.0,1.0
7,CCN5,-2.3504481,,0.01875082136249895,0.07089157414933439,1.0,1.0
7,AXL,-2.356227,,0.018461635272277618,0.06993043663741522,1.0,1.0
7,FABP5,-2.356713,,0.018437490128745928,0.06993043663741522,1.0,1.0
7,COL5A2,-2.356749,,0.018435702699567742,0.06993043663741522,1.0,1.0
7,LIX1L,-2.3575592,,0.01839552561971233,0.06993043663741522,1.0,1.0
7,PDE5A,-2.3593774,,0.01830562933538628,0.06986881425719954,1.0,1.0
7,CTSK,-2.364526,,0.018053154758179542,0.06903692068137492,1.0,1.0
7,CD6,-2.3761737,,0.01749322311163163,0.06702384333958479,1.0,1.0
7,SERPINE1,-2.3783162,,0.017391911662698167,0.06676357644030007,1.0,1.0
7,TMC8,-2.3802423,,0.017301256169902166,0.06654329296116218,1.0,1.0
7,DEF6,-2.3816826,,0.017233747387268575,0.06641135794708507,1.0,1.0
7,GZMK,-2.3868673,,0.01699262514277707,0.06573549378250317,1.0,1.0
7,CCL4,-2.4032135,,0.01625169265356367,0.06299105679675841,1.0,1.0
7,C11orf96,-2.407354,,0.01606857860066267,0.06240224699286473,1.0,1.0
7,ITPR2,-2.4154372,,0.01571632794141519,0.06115302700939763,1.0,1.0
7,EPB41L2,-2.4230704,,0.015389944668622285,0.05999978428312781,1.0,1.0
7,CLEC2B,-2.4322157,,0.015006768489833412,0.058620189413411766,1.0,1.0
7,ZEB2,-2.4326477,,0.014988875418075653,0.058620189413411766,1.0,1.0
7,IKZF3,-2.434556,,0.014910072303138048,0.05847087177701195,1.0,1.0
7,MRC1,-2.4393086,,0.014715392562938691,0.05793461638952241,1.0,1.0
7,AMIGO2,-2.4545748,,0.01410513029857147,0.055641539639335186,1.0,1.0
7,FAIM2,-2.463288,,0.013766925829767991,0.05441472659987348,1.0,1.0
7,ST6GALNAC4,-2.470633,,0.013487411639373285,0.053415491641082315,1.0,1.0
7,FPR3,-2.4734416,,0.013381871094173943,0.05310266307211882,1.0,1.0
7,IRF8,-2.4791844,,0.01316832406860023,0.05235914142584584,1.0,1.0
7,CYTH4,-2.4797423,,0.01314773336413907,0.05235914142584584,1.0,1.0
7,S1PR4,-2.4818487,,0.013070276332570093,0.05217675182662712,1.0,1.0
7,PLEK,-2.484045,,0.012989939252218,0.051959757008872,1.0,1.0
7,GJA1,-2.4861152,,0.012914611915422454,0.05176197160489961,1.0,1.0
7,FERMT3,-2.4882576,,0.012837071599782838,0.05155450441679855,1.0,1.0
7,SEPTIN1,-2.4928663,,0.012671657102334774,0.05099258391281599,1.0,1.0
7,LGALS2,-2.4958727,,0.012564769482373497,0.05066439307408668,1.0,1.0
7,LHFPL6,-2.4993112,,0.01244350001835277,0.050276767750920284,1.0,1.0
7,KRT14,-2.5029297,,0.01231700184891949,0.04986640424663761,1.0,1.0
7,ADH1B,-2.5173676,,0.011823536248633271,0.0479656642946583,1.0,1.0
7,MAP1LC3A,-2.5181959,,0.011795771956003967,0.047950292504081164,1.0,1.0
7,EVI2B,-2.5280433,,0.01147002328178925,0.04672107243091344,1.0,1.0
7,INPP5D,-2.5324898,,0.011325565087985302,0.04622679627749103,1.0,1.0
7,C1QTNF1,-2.5355144,,0.011228235352412722,0.045923252975103156,1.0,1.0
7,KRT17,-2.5427873,,0.010997215130567176,0.0450705538137999,1.0,1.0
7,GBP5,-2.5455956,,0.010909145801364482,0.04480142012880691,1.0,1.0
7,PLAC9,-2.5589716,,0.010498232199828598,0.043202601645385176,1.0,1.0
7,CCND2,-2.5651464,,0.010313226286469104,0.04261663754739299,1.0,1.0
7,PRR5,-2.5695212,,0.010183919692348718,0.04216943971987047,1.0,1.0
7,MOB3A,-2.58954,,0.009610428359935662,0.0398772960993181,1.0,1.0
7,FABP4,-2.5968668,,0.009407836034050761,0.039117821347404415,1.0,1.0
7,AIF1,-2.5993514,,0.009340013710771056,0.0389167237948794,1.0,1.0
7,PPP1R18,-2.604662,,0.009196492259706278,0.0383987150718425,1.0,1.0
7,ITGB4,-2.6053102,,0.00917911322636629,0.0383987150718425,1.0,1.0
7,MICAL1,-2.6101348,,0.009050654703559233,0.03794823775077247,1.0,1.0
7,SPAG4,-2.6177678,,0.008850698473827058,0.03726609883716656,1.0,1.0
7,EHD2,-2.6224306,,0.008730505913898552,0.03683757769577448,1.0,1.0
7,CASP4,-2.6237807,,0.008695974527610327,0.036769448319705404,1.0,1.0
7,CYBB,-2.6272013,,0.008609040701767079,0.03647898602443678,1.0,1.0
7,ADARB2-AS1,-2.6316838,,0.008496288160013864,0.03607765673041981,1.0,1.0
7,SLAMF7,-2.6385248,,0.008326760328615995,0.03543302267496168,1.0,1.0
7,TLCD1,-2.6531608,,0.00797418504770126,0.03400505350832094,1.0,1.0
7,FGFR4,-2.668049,,0.007629313089518665,0.0326039020919601,1.0,1.0
7,MAP7D1,-2.668175,,0.007626451946994534,0.0326039020919601,1.0,1.0
7,MCAM,-2.668445,,0.007620324165866041,0.0326039020919601,1.0,1.0
7,STK10,-2.6794806,,0.007373647300745947,0.03171461204621912,1.0,1.0
7,TNFRSF4,-2.6872218,,0.007204911246954934,0.031055651926529888,1.0,1.0
7,CLEC10A,-2.6876717,,0.007195208465360333,0.031055651926529888,1.0,1.0
7,RBP5,-2.689814,,0.0071491838140752585,0.030948847679979474,1.0,1.0
7,LCK,-2.6932344,,0.00707624672592322,0.03069955195628295,1.0,1.0
7,VCAN,-2.6986892,,0.0069613128585587205,0.03026657764590748,1.0,1.0
7,LILRB4,-2.7050443,,0.006829529633834585,0.029758299058102764,1.0,1.0
7,CCL14,-2.7191403,,0.0065451855919945595,0.02858159647159196,1.0,1.0
7,CAV1,-2.726035,,0.0064100163680733836,0.02805258804408483,1.0,1.0
7,SASH3,-2.7478364,,0.005998995743194806,0.02631138483857371,1.0,1.0
7,AKNA,-2.7543893,,0.00588017966970722,0.02584694360310866,1.0,1.0
7,AOAH,-2.7583857,,0.0058087604141562445,0.025589252925798434,1.0,1.0
7,IGHGP,-2.7682872,,0.005635177929827062,0.024934415618703812,1.0,1.0
7,LTBP2,-2.7716897,,0.005576617800595409,0.024730012419491836,1.0,1.0
7,PCOLCE,-2.7753263,,0.005514637285225001,0.024509499045444447,1.0,1.0
7,SHANK3,-2.7858756,,0.005338334650346394,0.0237787734982022,1.0,1.0
7,COL5A1,-2.7866318,,0.005325896272825771,0.02377632264654362,1.0,1.0
7,F2R,-2.803122,,0.005061050740636402,0.022644522329469362,1.0,1.0
7,EPAS1,-2.8079467,,0.004985846798102886,0.022358057390595903,1.0,1.0
7,ENO2,-2.8081448,,0.004982781770882786,0.022358057390595903,1.0,1.0
7,TIGIT,-2.809351,,0.004964149735529001,0.022358057390595903,1.0,1.0
7,TNXB,-2.8145537,,0.004884501631119663,0.022051926099863037,1.0,1.0
7,SAMHD1,-2.8154538,,0.004870839581839545,0.022039998107871245,1.0,1.0
7,TGFBI,-2.823267,,0.004753697513993862,0.0215587188843259,1.0,1.0
7,SUSD2,-2.8395593,,0.004517590713851005,0.020534503244777298,1.0,1.0
7,CKB,-2.852179,,0.004342064012778407,0.019781612814480216,1.0,1.0
7,RASSF4,-2.8525572,,0.0043369024341313915,0.019781612814480216,1.0,1.0
7,SPON2,-2.8551314,,0.00430190219775267,0.019733496319966376,1.0,1.0
7,JAML,-2.8685794,,0.0041231978120608,0.019000911576317052,1.0,1.0
7,CD320,-2.8719997,,0.00407883204340119,0.018839870870213347,1.0,1.0
7,CD3D,-2.8800108,,0.003976613616570066,0.018410248224861418,1.0,1.0
7,IL2RG,-2.886186,,0.00389941854363269,0.018094749622425476,1.0,1.0
7,ADAMDEC1,-2.8923247,,0.0038240252921301135,0.01778616414944239,1.0,1.0
7,GIMAP5,-2.8930988,,0.003814612859815523,0.017783742936202905,1.0,1.0
7,MFNG,-2.8974373,,0.0037622480005017208,0.01758059813318561,1.0,1.0
7,STAT6,-2.9079869,,0.003637635738875293,0.017038106505270694,1.0,1.0
7,DST,-2.9285457,,0.003405516496659193,0.015988340359902313,1.0,1.0
7,ZNF350-AS1,-2.9352427,,0.0033328683606716346,0.015684086403160633,1.0,1.0
7,MX2,-2.94455,,0.003234246127374328,0.01525587795931287,1.0,1.0
7,MYO1F,-2.9481866,,0.0031964407824117305,0.015113195188707946,1.0,1.0
7,IFFO1,-2.9535513,,0.0031414035100857294,0.014888168294245163,1.0,1.0
7,CST9,-2.95807,,0.0030957183778030574,0.014706500607140415,1.0,1.0
7,LIMS2,-2.9611664,,0.0030647629190369606,0.014594109138271241,1.0,1.0
7,SPI1,-2.9623725,,0.003052781278551043,0.014571748346305695,1.0,1.0
7,ARHGAP30,-2.9633808,,0.0030427995658070016,0.014558849597162688,1.0,1.0
7,COL15A1,-2.9646049,,0.003030718937493602,0.014535822242175549,1.0,1.0
7,TSPAN5,-2.965559,,0.003021333508456357,0.01452564186757864,1.0,1.0
7,CCL2,-2.9658291,,0.0030186820725997296,0.01452564186757864,1.0,1.0
7,COL14A1,-2.9685473,,0.0029921089347177006,0.01445463253486812,1.0,1.0
7,AHR,-2.9780707,,0.002900689674456507,0.014046923362985506,1.0,1.0
7,ZAP70,-2.9786289,,0.002895412318918168,0.014046923362985506,1.0,1.0
7,ADAMTS1,-2.9889083,,0.0027997611264140255,0.01362414173437482,1.0,1.0
7,HGD,-2.9922028,,0.00276972201766486,0.013510839110560294,1.0,1.0
7,SLCO2B1,-3.0171723,,0.0025514471791887442,0.012476514323661342,1.0,1.0
7,PNRC1,-3.028694,,0.0024561335789081654,0.012039870484843949,1.0,1.0
7,GIMAP4,-3.0310342,,0.00243717569784024,0.011976293355480297,1.0,1.0
7,COL4A2,-3.0447702,,0.002328581348840876,0.01147084408295998,1.0,1.0
7,COL4A1,-3.0456703,,0.0023216221685995694,0.011464800832590466,1.0,1.0
7,CD53,-3.064933,,0.0021771870777761233,0.010778153850376847,1.0,1.0
7,ETS1,-3.0678134,,0.002156311584809383,0.010701298187639617,1.0,1.0
7,RNASE6,-3.0687497,,0.0021495666629564596,0.010694361507246068,1.0,1.0
7,ACAP1,-3.077319,,0.0020887176415261338,0.01041754434676376,1.0,1.0
7,ITGA5,-3.078543,,0.002080155069690457,0.010400775348452285,1.0,1.0
7,MRC2,-3.0821795,,0.002054908725741278,0.010300294364617935,1.0,1.0
7,TCF4,-3.106987,,0.0018900469714655643,0.009497723474701328,1.0,1.0
7,PGC,-3.1199129,,0.0018090455615668054,0.00911357965524839,1.0,1.0
7,KCTD12,-3.1203449,,0.0018063939343133458,0.00911357965524839,1.0,1.0
7,RAC2,-3.1236935,,0.0017859646228144982,0.009042858849693662,1.0,1.0
7,CALHM6,-3.1274738,,0.0017631546487542433,0.008950023597737276,1.0,1.0
7,SLFN5,-3.1392117,,0.0016940308888577704,0.008621022335154048,1.0,1.0
7,ANPEP,-3.1476908,,0.0016456568260194138,0.008396208296017418,1.0,1.0
7,PDGFRB,-3.150535,,0.001629716318727017,0.008336144852823616,1.0,1.0
7,EFEMP2,-3.1661253,,0.0015448419242533897,0.007922266278222512,1.0,1.0
7,TPSG1,-3.1667376,,0.0015415942523126786,0.007922266278222512,1.0,1.0
7,SCO2,-3.1719942,,0.0015139602761364162,0.007803918949156784,1.0,1.0
7,CARD16,-3.1778991,,0.0014834639724092202,0.007666480477567029,1.0,1.0
7,SH3KBP1,-3.186144,,0.0014418271077356005,0.007470606775832127,1.0,1.0
7,CD79A,-3.1911309,,0.001417170523236122,0.007361924796031802,1.0,1.0
7,CELF2,-3.2075672,,0.0013386276747981041,0.006972019139573459,1.0,1.0
7,MGST1,-3.2115097,,0.0013203947184723685,0.006895011584712107,1.0,1.0
7,ARL4C,-3.2156503,,0.001301492879517404,0.006814098845640859,1.0,1.0
7,DGKA,-3.234067,,0.001220408318318115,0.0064232016753585,1.0,1.0
7,MYO1G,-3.2404938,,0.0011932283153037015,0.006296719341972039,1.0,1.0
7,ADGRL2,-3.2465427,,0.0011681590684641955,0.00618073581197987,1.0,1.0
7,EFCC1,-3.2510073,,0.001149968764210604,0.006100630048862621,1.0,1.0
7,SLAMF8,-3.2616649,,0.0011076000029991255,0.005891489377654923,1.0,1.0
7,CLDN5,-3.2647612,,0.0010955635451793328,0.005843005574289775,1.0,1.0
7,CORO1A,-3.2653913,,0.0010931291261790372,0.005843005574289775,1.0,1.0
7,TNFRSF18,-3.269478,,0.0010774612308579183,0.005777272015323959,1.0,1.0
7,BIRC3,-3.2730064,,0.0010641003841087094,0.005720969807036072,1.0,1.0
7,DOK2,-3.2750587,,0.00105639994727352,0.005694878421959677,1.0,1.0
7,ACTA2,-3.3144662,,0.0009181823476187839,0.0049631478249664,1.0,1.0
7,SOD3,-3.3268342,,0.0008783865627345153,0.004760902779048864,1.0,1.0
7,RBM20,-3.332649,,0.0008602342307446487,0.004687924963186096,1.0,1.0
7,ISLR,-3.3383017,,0.0008429217023272632,0.004606129520914007,1.0,1.0
7,CD302,-3.3395438,,0.0008391609231473679,0.0045981420446431125,1.0,1.0
7,C2,-3.3654315,,0.0007642402979212128,0.004199122516050619,1.0,1.0
7,NKG7,-3.3664217,,0.0007615020333375717,0.004195603489463205,1.0,1.0
7,STS,-3.3677359,,0.0007578816780209379,0.0041871915912759,1.0,1.0
7,ECM1,-3.3708503,,0.0007493656541455151,0.004151610272274322,1.0,1.0
7,PCED1B-AS1,-3.3812199,,0.0007216479963762112,0.004009155535423396,1.0,1.0
7,IGFBP6,-3.4085836,,0.000653010643260036,0.0036379423022843234,1.0,1.0
7,CFH,-3.411626,,0.0006457663285527626,0.003607633120406495,1.0,1.0
7,GGT5,-3.4202492,,0.0006256377571675887,0.003504973429510301,1.0,1.0
7,INPP5K,-3.4206812,,0.0006246447484696505,0.003504973429510301,1.0,1.0
7,HMOX1,-3.4210954,,0.0006236944913014954,0.003504973429510301,1.0,1.0
7,MMEL1,-3.426244,,0.000611990053956832,0.0034575709263097855,1.0,1.0
7,DNAH5,-3.446515,,0.0005678670482034381,0.0032173770436455416,1.0,1.0
7,GNG11,-3.4575326,,0.0005451463768623464,0.0030974225958087863,1.0,1.0
7,SPOCK2,-3.4587207,,0.0005427473643833437,0.0030925775748338676,1.0,1.0
7,ACADS,-3.4929256,,0.0004777596818868898,0.0027378778331626926,1.0,1.0
7,IL7R,-3.5038352,,0.000458609255374026,0.002635685375712793,1.0,1.0
7,IL16,-3.5192273,,0.00043280577420791834,0.0024945577764145153,1.0,1.0
7,ADAP1,-3.5302448,,0.00041517528630569567,0.0023998571462756977,1.0,1.0
7,CHI3L1,-3.5400922,,0.0003999872393944467,0.0023187666051851983,1.0,1.0
7,NNMT,-3.54011,,0.00039995995489724875,0.0023187666051851983,1.0,1.0
7,LIN7A,-3.5652957,,0.00036344607295367995,0.002119219084278017,1.0,1.0
7,GIMAP7,-3.566304,,0.0003620514701938491,0.0021172600596131522,1.0,1.0
7,ITGAL,-3.566664,,0.00036155461160408616,0.0021172600596131522,1.0,1.0
7,WNT4,-3.573523,,0.0003522103682725017,0.002071825695720598,1.0,1.0
7,CD3E,-3.6036592,,0.0003137684130570935,0.0018511410799828523,1.0,1.0
7,TMEM119,-3.609402,,0.0003069036754827154,0.0018159980797793811,1.0,1.0
7,EMP1,-3.630033,,0.000283385067130576,0.0016818104874218157,1.0,1.0
7,RARRES1,-3.6433728,,0.00026908864782942136,0.0016017181418417938,1.0,1.0
7,MRPS30-DT,-3.644687,,0.00026771742205292657,0.0015983129674801584,1.0,1.0
7,GBP1,-3.645965,,0.00026639004973686754,0.0015951499984243563,1.0,1.0
7,CPE,-3.658801,,0.00025339801124102135,0.0015219099774235515,1.0,1.0
7,CXCR4,-3.673635,,0.0002391241646425092,0.00144050701591873,1.0,1.0
7,CTSS,-3.6741931,,0.00023860217807563405,0.00144050701591873,1.0,1.0
7,HLA-DMB,-3.6850307,,0.0002286750766029432,0.0013859095551693526,1.0,1.0
7,LST1,-3.6901073,,0.00022415937964056522,0.0013626710008544998,1.0,1.0
7,IFI44L,-3.694428,,0.0002203823042493995,0.0013437945381060943,1.0,1.0
7,AC010168.2,-3.7046714,,0.00021166488322809485,0.001294586441762048,1.0,1.0
7,GAS6,-3.7376702,,0.00018573340325031594,0.0011429747892327134,1.0,1.0
7,SIGLEC1,-3.750146,,0.00017673171172064188,0.0010909364921027275,1.0,1.0
7,MMP7,-3.751244,,0.00017595931746639443,0.0010895313775008942,1.0,1.0
7,CD4,-3.758445,,0.0001709725608680463,0.0010619413718512191,1.0,1.0
7,ACACB,-3.7597232,,0.00017010142243757144,0.0010598219466515354,1.0,1.0
7,KCNE4,-3.7630718,,0.00016783903872567173,0.0010489939920354484,1.0,1.0
7,MS4A7,-3.786403,,0.0001528437069030894,0.0009612811754911283,1.0,1.0
7,IFI16,-3.8163593,,0.00013543527108879667,0.0008544812056075499,1.0,1.0
7,FCGR2A,-3.8172233,,0.00013496197060814386,0.0008541896873933155,1.0,1.0
7,CALD1,-3.8174393,,0.00013484388921121274,0.0008541896873933155,1.0,1.0
7,STMND1,-3.842337,,0.00012186838416477401,0.0007762317462724459,1.0,1.0
7,CST7,-3.849862,,0.00011818439870133084,0.0007551718766858201,1.0,1.0
7,S100A9,-3.8555508,,0.00011546935152682947,0.0007401881508130095,1.0,1.0
7,FOLR2,-3.8618517,,0.00011253087804000856,0.0007236712414148461,1.0,1.0
7,MS4A4A,-3.8644621,,0.00011133429632675891,0.0007182857827532832,1.0,1.0
7,CLSTN3,-3.87827,,0.00010520192096685714,0.000680918582309755,1.0,1.0
7,VEGFB,-3.8802683,,0.00010434130791472583,0.0006775409604852327,1.0,1.0
7,CD27,-3.892222,,9.933029925783421e-05,0.0006471029267611349,1.0,1.0
7,UNC13D,-3.8936622,,9.874213524163206e-05,0.0006453734329518435,1.0,1.0
7,TBC1D10C,-3.9026814,,9.51328701292116e-05,0.0006238220992079449,1.0,1.0
7,TMEM173,-3.9046078,,9.437834582225749e-05,0.0006209101698832729,1.0,1.0
7,PLEKHO1,-3.9538987,,7.688797590433434e-05,0.0005075113921078174,1.0,1.0
7,FGL2,-3.955951,,7.623079272633939e-05,0.0005048396869294,1.0,1.0
7,MGLL,-3.9697409,,7.195082117574153e-05,0.00047807854601821615,1.0,1.0
7,MPEG1,-3.9745655,,7.050782412844753e-05,0.00047005216085631686,1.0,1.0
7,JAK3,-4.002362,,6.271337009816017e-05,0.0004194874254057537,1.0,1.0
7,FMOD,-4.0174117,,5.884088145000765e-05,0.00039490524463092384,1.0,1.0
7,VTCN1,-4.025045,,5.696448366377782e-05,0.0003835992165910965,1.0,1.0
7,GYPC,-4.025171,,5.693398627858376e-05,0.0003835992165910965,1.0,1.0
7,LINC02224,-4.028807,,5.6060552072865615e-05,0.00038007153947705504,1.0,1.0
7,MAF,-4.0589437,,4.9295231077262896e-05,0.00033534170800859117,1.0,1.0
7,CARTPT,-4.059808,,4.911315704360695e-05,0.000335243392789126,1.0,1.0
7,ASCL1,-4.064164,,4.820486859803903e-05,0.00033017033286328107,1.0,1.0
7,GBP2,-4.0682507,,4.736737311901219e-05,0.0003255489561444137,1.0,1.0
7,ID3,-4.075956,,4.582569665306094e-05,0.00031603928726248924,1.0,1.0
7,SFRP2,-4.0861993,,4.3849699497805e-05,0.0003034581280124914,1.0,1.0
7,LGMN,-4.0871353,,4.367320391247804e-05,0.00030328613828109756,1.0,1.0
7,CCL21,-4.09133,,4.2890609572611935e-05,0.0002988892653143689,1.0,1.0
7,ZYX,-4.112285,,3.917621347679172e-05,0.0002739595348027393,1.0,1.0
7,FYB1,-4.11927,,3.800744923809495e-05,0.000266718942021719,1.0,1.0
7,COL18A1,-4.1283975,,3.653004585080655e-05,0.00025725384401976444,1.0,1.0
7,TNFRSF1B,-4.154537,,3.2594681619374556e-05,0.0002303511068507036,1.0,1.0
7,CYP1B1,-4.1586957,,3.2007005039956185e-05,0.00022700003574437013,1.0,1.0
7,CPVL,-4.1718373,,3.0215311725417948e-05,0.00021505559946916687,1.0,1.0
7,SMIM1,-4.1729355,,3.0069990466293512e-05,0.00021478564618781078,1.0,1.0
7,PPP1R1B,-4.181775,,2.8924227346107607e-05,0.00020734213151331617,1.0,1.0
7,ACSL3,-4.2018657,,2.6472414241167884e-05,0.00019044902331775455,1.0,1.0
7,ALB,-4.204494,,2.616667648680823e-05,0.00018892907210691861,1.0,1.0
7,IL10RA,-4.2080407,,2.5759459180906994e-05,0.00018666274768773183,1.0,1.0
7,MS4A6A,-4.2148457,,2.499491709735878e-05,0.00018178121525351838,1.0,1.0
7,PRR15,-4.2275014,,2.3630075776997225e-05,0.00017248230494158558,1.0,1.0
7,RAMP2,-4.2548294,,2.092086401084669e-05,0.00015326640300986584,1.0,1.0
7,ANXA1,-4.2788987,,1.8782038687809562e-05,0.00013810322564565853,1.0,1.0
7,CD37,-4.2858114,,1.8207325295963896e-05,0.00013437140439825752,1.0,1.0
7,CFD,-4.3062983,,1.660090202072268e-05,0.00012296964459794577,1.0,1.0
7,MAN2B1,-4.3126535,,1.6130690230407724e-05,0.00011993078238221355,1.0,1.0
7,TPPP3,-4.3289275,,1.4983712243621132e-05,0.00011181874808672486,1.0,1.0
7,LIPA,-4.329828,,1.4922598011572855e-05,0.00011177976038631351,1.0,1.0
7,CCN1,-4.3335905,,1.4669704127092585e-05,0.00011029852727137281,1.0,1.0
7,PTPRC,-4.3435636,,1.4018977151606954e-05,0.00010580360114420342,1.0,1.0
7,MAPK8IP2,-4.347218,,1.3787499942516783e-05,0.00010445075714027866,1.0,1.0
7,FSCN1,-4.3508186,,1.3563011776653773e-05,0.00010314077396694884,1.0,1.0
7,IGFLR1,-4.3599463,,1.300945055113992e-05,9.930878283312916e-05,1.0,1.0
7,GMFG,-4.366967,,1.2598372045102707e-05,9.65392493877602e-05,1.0,1.0
7,SRGN,-4.424107,,9.684195869939963e-06,7.449381438415356e-05,1.0,1.0
7,KLF2,-4.4324603,,9.316385577508954e-06,7.194120137072551e-05,1.0,1.0
7,WIPF1,-4.450283,,8.57572752735715e-06,6.673717920122296e-05,1.0,1.0
7,COL6A3,-4.459248,,8.224767435140958e-06,6.45079798834585e-05,1.0,1.0
7,ADA2,-4.4620023,,8.119728415289798e-06,6.393486941173069e-05,1.0,1.0
7,GPC3,-4.481985,,7.395183570330152e-06,5.8459949172570366e-05,1.0,1.0
7,AFP,-4.5193944,,6.201671385821897e-06,4.921961417318966e-05,1.0,1.0
7,GPX3,-4.543734,,5.526638222316697e-06,4.403695794674659e-05,1.0,1.0
7,DEPP1,-4.550773,,5.344918077115822e-06,4.275934461692658e-05,1.0,1.0
7,HCLS1,-4.5671372,,4.9443007647913025e-06,3.971325915495022e-05,1.0,1.0
7,PVALB,-4.5890284,,4.453137748112589e-06,3.5912401194456364e-05,1.0,1.0
7,MUC5B,-4.592719,,4.3750808731862535e-06,3.5425756058188285e-05,1.0,1.0
7,ACKR1,-4.6020265,,4.184004143165973e-06,3.401629384687783e-05,1.0,1.0
7,MMP9,-4.6340346,,3.5860668239447377e-06,2.939399036020277e-05,1.0,1.0
7,CD2,-4.634629,,3.575784060132906e-06,2.939399036020277e-05,1.0,1.0
7,AC124067.2,-4.6667633,,3.059812967488892e-06,2.528771047511481e-05,1.0,1.0
7,NCF1,-4.678321,,2.892334334599225e-06,2.4002774560989422e-05,1.0,1.0
7,FSTL1,-4.6804094,,2.8630268874738287e-06,2.385855739561524e-05,1.0,1.0
7,SPARCL1,-4.691481,,2.7123458256755367e-06,2.279282206450031e-05,1.0,1.0
7,GP2,-4.698934,,2.6152299133408926e-06,2.2069450745492765e-05,1.0,1.0
7,MSN,-4.706747,,2.5170088407476926e-06,2.1330583396166887e-05,1.0,1.0
7,IGHG2,-4.713678,,2.432849529353683e-06,2.0705102377478154e-05,1.0,1.0
7,PECAM1,-4.719133,,2.368521462354096e-06,2.0243773182513642e-05,1.0,1.0
7,ALDOC,-4.7490172,,2.044077205472553e-06,1.7545727085601313e-05,1.0,1.0
7,TRBC1,-4.800558,,1.5822388540067233e-06,1.3699037697027907e-05,1.0,1.0
7,SPTBN1,-4.825798,,1.394438659002914e-06,1.2178503572077852e-05,1.0,1.0
7,ERP27,-4.82587,,1.393934853518685e-06,1.2178503572077852e-05,1.0,1.0
7,LINC00645,-4.831073,,1.357994473341312e-06,1.1964709016223014e-05,1.0,1.0
7,LGALS9,-4.8676,,1.1296179222641861e-06,9.996618781098992e-06,1.0,1.0
7,LSP1,-4.8855124,,1.0316025079580954e-06,9.169800070738625e-06,1.0,1.0
7,MFGE8,-4.8927135,,9.945521184689072e-07,8.879929629186672e-06,1.0,1.0
7,CXCL9,-4.9034066,,9.418861503343175e-07,8.447409420038722e-06,1.0,1.0
7,XIST,-4.9303207,,8.209475208976166e-07,7.39592361169024e-06,1.0,1.0
